"station_id","station_name","station_address","lat","lon","source","create_year"
"74DA38F2083C","宜蘭縣縣立二城國小",,,,"Ilan","2018"
"74DA38F2083E","宜蘭縣縣立大溪國小",,,,"Ilan","2018"
"74DA38F2084A","宜蘭縣縣立深溝國小",,,,"Ilan","2018"
"74DA38F20832","宜蘭縣縣立內城國(中)小",,,,"Ilan","2018"
"74DA38ED05D4","花蓮縣立古風國小",,,,"Hualien","2018"
"74DA38ED0416","花蓮縣立奇美國小",,,,"Hualien","2018"
"74DA38ED05BA","花蓮縣立卓楓國小",,,,"Hualien","2018"
"74DA38ED057A","花蓮縣立西富國小",,,,"Hualien","2018"
"74DA38ED05AC","花蓮縣立大興國小",,,,"Hualien","2018"
"74DA38EBF8A4","花蓮縣立西寶國小",,,,"Hualien","2018"
"74DA38EBF8BC","花蓮縣立玉里國中",,,,"Hualien","2018"
"74DA38EBF880","花蓮縣立三民國中",,,,"Hualien","2018"
"74DA38EBF8BA","花蓮縣立美崙國中",,,,"Hualien","2018"
"74DA38EBF88A","花蓮縣立花崗國中",,,,"Hualien","2018"
"74DA38EBF876","花蓮縣立國風國中",,,,"Hualien","2018"
"74DA38EBF8CC","花蓮縣立秀林國中",,,,"Hualien","2018"
"74DA38EBF8B8","花蓮縣立新城國中",,,,"Hualien","2018"
"74DA38EBF8E2","花蓮縣立吉安國中",,,,"Hualien","2018"
"74DA38EBF874","花蓮縣立壽豐國中",,,,"Hualien","2018"
"74DA38EBF878","花蓮縣立平和國中",,,,"Hualien","2018"
"74DA38EBF8C0","花蓮縣立光復國中",,,,"Hualien","2018"
"74DA38EBF8AA","花蓮縣立富源國中",,,,"Hualien","2018"
"74DA38EBF872","花蓮縣立鳳林國中",,,,"Hualien","2018"
"74DA38EBF8BE","花蓮縣立萬榮國中",,,,"Hualien","2018"
"74DA38EBF870","花蓮縣立富北國中",,,,"Hualien","2018"
"74DA38ED06EC","花蓮縣立瑞穗國中",,,,"Hualien","2018"
"74DA38ED071E","花蓮縣立東里國中",,,,"Hualien","2018"
"74DA38EBF61E","花蓮縣立自強國中",,,,"Hualien","2018"
"74DA38EBF636","花蓮縣立化仁國中",,,,"Hualien","2018"
"74DA38EBF622","花蓮縣立南平中學",,,,"Hualien","2018"
"74DA38F20CCE","屏東縣國立屏東大學實小",,,,"Pingtung","2018"
"74DA38F20CD2","屏東縣縣立中正國小",,,,"Pingtung","2018"
"74DA38F20CC6","屏東縣縣立仁愛國小",,,,"Pingtung","2018"
"74DA38F209B0","屏東縣縣立大同國小",,,,"Pingtung","2018"
"74DA38F20A46","屏東縣縣立凌雲國小",,,,"Pingtung","2018"
"74DA38F20A56","屏東縣縣立前進國小",,,,"Pingtung","2018"
"74DA38F209E8","新竹縣縣立豐田國小","[302]新竹縣竹北市中正西路1377號","24.842","120.964","HsinchuCounty","2018"
"74DA38F210E4","高雄市市立那瑪夏國中","高雄市立那瑪夏國民中學 高雄市那瑪夏區瑪雅里平和巷171號","23.24","120.696","Kaohsiung18","2018"
"74DA38F20A3E","屏東縣縣立廣安國小",,,,"Pingtung","2018"
"74DA38F20AD4","屏東縣縣立興化國小",,,,"Pingtung","2018"
"74DA38F20ADC","屏東縣縣立麟洛國小",,,,"Pingtung","2018"
"74DA38F20AE2","屏東縣縣立九如國小",,,,"Pingtung","2018"
"74DA38F210E6","高雄市市立杉林國中","高雄市立杉林國民中學 高雄市杉林區月眉里清水路中學巷6號","22.968","120.541","Kaohsiung18","2018"
"74DA38F209CE","屏東縣縣立鹽埔國小",,,,"Pingtung","2018"
"74DA38F2099E","屏東縣縣立仕絨國小",,,,"Pingtung","2018"
"74DA38F20A40","屏東縣縣立高朗國小",,,,"Pingtung","2018"
"74DA38F20A42","屏東縣縣立新圍國小",,,,"Pingtung","2018"
"74DA38F20998","屏東縣縣立彭厝國小",,,,"Pingtung","2018"
"74DA38F2099A","屏東縣縣立振興國小",,,,"Pingtung","2018"
"74DA38F209A0","屏東縣縣立高樹國小",,,,"Pingtung","2018"
"74DA38F20CAC","屏東縣縣立新豐國小",,,,"Pingtung","2018"
"74DA38F20CBA","屏東縣縣立里港國小",,,,"Pingtung","2018"
"74DA38F20CC2","屏東縣縣立載興國小",,,,"Pingtung","2018"
"74DA38F211D0","屏東縣縣立土庫國小",,,,"Pingtung","2018"
"08BEAC0A05C4","嘉義縣縣立竹園國小","嘉義縣鹿草鄉松竹村69號","23.39362518","120.2907198","ChiayiCounty19","2019"
"74DA38F211C0","屏東縣縣立潮州國小",,,,"Pingtung","2018"
"74DA38F211DE","屏東縣縣立光春國小",,,,"Pingtung","2018"
"74DA38F211B8","屏東縣縣立四林國小",,,,"Pingtung","2018"
"74DA38F211B6","屏東縣縣立萬巒國小",,,,"Pingtung","2018"
"08BEAC0A07AE","桃園市市立公埔國小","桃園市蘆竹區南山路二段448號","25.07214259","121.2858171","Taoyuan19","2019"
"08BEAC0A03EA","桃園市市立仁善國小","桃園市大溪區仁善里埔頂路二段109號","24.90896893","121.2791878","Taoyuan19","2019"
"08BEAC0A02C6","雲林縣縣立華南國小","雲林縣古坑鄉華南村廿八號","23.59663884","120.5744848","Yunlin19","2019"
"74DA38F20B5C","高雄市市立壽天國小","高雄市壽天國小 高雄市岡山區岡山鎮公園東路55號","22.798","120.293","Kaohsiung18","2018"
"74DA38F20B0C","高雄市市立民生國小","高雄市民生國小 高雄市那瑪夏區達卡努瓦里大光巷七鄰159號","23.276","120.721","Kaohsiung18","2018"
"74DA38F211E2","屏東縣縣立內埔國小",,,,"Pingtung","2018"
"74DA38F20DC0","高雄市市立莒光國小","高雄市莒光國小 高雄市楠梓區後昌路842號","22.711","120.295","Kaohsiung18","2018"
"74DA38F20A8C","屏東縣縣立崇蘭國小","[900]屏東縣屏東市廣東路1259號","22.64","120.292","Pingtung","2018"
"74DA38F20D38","屏東縣縣立崇文國小",,,,"Pingtung","2018"
"74DA38F209FA","屏東縣縣立新生國小",,,,"Pingtung","2018"
"74DA38F211CE","屏東縣縣立榮華國小",,,,"Pingtung","2018"
"74DA38F20A6E","屏東縣縣立隘寮國小",,,,"Pingtung","2018"
"74DA38F20A6C","屏東縣縣立東勢國小",,,,"Pingtung","2018"
"74DA38F21082","屏東縣縣立富田國小",,,,"Pingtung","2018"
"74DA38F211B2","屏東縣縣立竹田國小",,,,"Pingtung","2018"
"74DA38F20990","屏東縣縣立大明國小-鳳明分班",,,,"Pingtung","2018"
"74DA38F20F3E","屏東縣縣立新埤國小",,,,"Pingtung","2018"
"74DA38F20F48","屏東縣縣立餉潭國小",,,,"Pingtung","2018"
"74DA38F209AC","屏東縣縣立枋寮國小",,,,"Pingtung","2018"
"74DA38F209AA","屏東縣縣立東海國小-太源分校",,,,"Pingtung","2018"
"74DA38F20F46","屏東縣縣立東港國小",,,,"Pingtung","2018"
"74DA38F20F3A","屏東縣縣立海濱國小",,,,"Pingtung","2018"
"74DA38F20F44","屏東縣縣立大潭國小",,,,"Pingtung","2018"
"74DA38F20F56","屏東縣縣立烏龍國小",,,,"Pingtung","2018"
"74DA38F20CF6","屏東縣縣立全德國小",,,,"Pingtung","2018"
"74DA38F20CF2","屏東縣縣立白沙國小",,,,"Pingtung","2018"
"74DA38F20CE2","屏東縣縣立林邊國小",,,,"Pingtung","2018"
"74DA38F20CE8","屏東縣縣立竹林國小",,,,"Pingtung","2018"
"74DA38F20B46","屏東縣縣立溪北國小",,,,"Pingtung","2018"
"74DA38F20D00","屏東縣縣立羌園國小",,,,"Pingtung","2018"
"74DA38F2088E","屏東縣縣立玉光國小",,,,"Pingtung","2018"
"74DA38F21002","屏東縣縣立恆春國小",,,,"Pingtung","2018"
"74DA38F20F88","屏東縣縣立恆春國小-南灣分校",,,,"Pingtung","2018"
"74DA38F2107C","屏東縣縣立僑勇國小",,,,"Pingtung","2018"
"74DA38F20E38","屏東縣縣立山海國小",,,,"Pingtung","2018"
"74DA38F211EC","屏東縣縣立文樂國小","[922]屏東縣來義鄉文樂村新樂路1號","22.492","120.624","Pingtung","2018"
"74DA38F20A96","屏東縣縣立水泉國小",,,,"Pingtung","2018"
"74DA38F210BE","屏東縣縣立水泉國小-龍泉分校",,,,"Pingtung","2018"
"74DA38F20EFE","屏東縣縣立大平國小",,,,"Pingtung","2018"
"74DA38F20C02","屏東縣縣立車城國小",,,,"Pingtung","2018"
"74DA38F20E20","屏東縣縣立車城國小-溫泉分校",,,,"Pingtung","2018"
"74DA38F211AE","屏東縣縣立車城國小-保力分校",,,,"Pingtung","2018"
"74DA38F210D4","屏東縣縣立車城國小-射寮分校",,,,"Pingtung","2018"
"74DA38F211B4","屏東縣縣立滿州國小",,,,"Pingtung","2018"
"74DA38F211C8","屏東縣縣立長樂國小",,,,"Pingtung","2018"
"74DA38F20E1E","屏東縣縣立永港國小",,,,"Pingtung","2018"
"74DA38F20D54","屏東縣縣立楓港國小",,,,"Pingtung","2018"
"74DA38F20E36","屏東縣縣立加祿國小",,,,"Pingtung","2018"
"74DA38F211F2","屏東縣縣立加祿國小-枋山分校",,,,"Pingtung","2018"
"74DA38F211D2","屏東縣縣立地磨兒國小-德文分校",,,,"Pingtung","2018"
"74DA38F211D8","屏東縣縣立青山國小",,,,"Pingtung","2018"
"74DA38F211F6","屏東縣縣立青葉國小",,,,"Pingtung","2018"
"74DA38F210EA","苗栗縣錦水國小大坪分校","[352]苗栗縣三灣鄉大坪村4鄰大坪林42號","24.618","120.914","Miaoli","2018"
"74DA38F211F4","屏東縣縣立佳義國小",,,,"Pingtung","2018"
"74DA38F211FA","屏東縣縣立北葉國小",,,,"Pingtung","2018"
"74DA38F211DA","屏東縣縣立霧臺國小-勵古百合分校",,,,"Pingtung","2018"
"74DA38F208E6","屏東縣縣立武潭國小",,,,"Pingtung","2018"
"74DA38F20842","屏東縣縣立武潭國小-佳平分校",,,,"Pingtung","2018"
"74DA38F211F8","屏東縣縣立萬安國小",,,,"Pingtung","2018"
"74DA38F211E6","屏東縣縣立來義國小",,,,"Pingtung","2018"
"74DA38F211EA","屏東縣縣立望嘉國小",,,,"Pingtung","2018"
"74DA38F211F0","屏東縣縣立南和國小",,,,"Pingtung","2018"
"74DA38F211E8","屏東縣縣立古樓國小",,,,"Pingtung","2018"
"74DA38F20AA6","屏東縣縣立春日國小",,,,"Pingtung","2018"
"74DA38F20A24","屏東縣縣立力里國小",,,,"Pingtung","2018"
"74DA38F20B02","屏東縣縣立古華國小-士文分校",,,,"Pingtung","2018"
"74DA38F20B0A","屏東縣縣立楓林國小",,,,"Pingtung","2018"
"74DA38F20AFE","屏東縣縣立丹路國小",,,,"Pingtung","2018"
"74DA38F20AF6","屏東縣縣立草埔國小",,,,"Pingtung","2018"
"74DA38F20A90","屏東縣縣立高士國小-牡林分校",,,,"Pingtung","2018"
"74DA38F20A88","屏東縣縣立瑞光國小",,,,"Pingtung","2018"
"74DA38F20A98","屏東縣縣立四維國小",,,,"Pingtung","2018"
"74DA38F20A9A","屏東縣縣立東寧國小",,,,"Pingtung","2018"
"74DA38F2094E","新竹縣縣立精華國中","[304]新竹縣新豐鄉後湖村八鄰166號","24.926","121.018","HsinchuCounty","2018"
"74DA38F210CA","屏東縣縣立東興國小",,,,"Pingtung","2018"
"74DA38F210BC","屏東縣縣立瓦磘國小",,,,"Pingtung","2018"
"08BEAC0A07B0","桃園市市立五權國小","桃園市大園區中正東路二段539號","25.02365606","121.231099","Taoyuan19","2019"
"74DA38F20B34","宜蘭縣縣立武塔國小","[272]宜蘭縣南澳鄉武塔村新溪路1號","24.445","121.778","Ilan","2018"
"74DA38F210C0","屏東縣縣立民生國小",,,,"Pingtung","2018"
"74DA38F210DE","屏東縣縣立明正國中",,,,"Pingtung","2018"
"74DA38F20CEE","屏東縣縣立中正國中",,,,"Pingtung","2018"
"74DA38F20CE6","屏東縣縣立公正國中",,,,"Pingtung","2018"
"74DA38F20CE0","屏東縣縣立至正國中",,,,"Pingtung","2018"
"74DA38F210D6","屏東縣縣立九如國中",,,,"Pingtung","2018"
"74DA38F210CE","屏東縣縣立鹽埔國中",,,,"Pingtung","2018"
"74DA38F20EE4","屏東縣縣立潮州國中",,,,"Pingtung","2018"
"74DA38F20EF2","屏東縣縣立萬丹國中",,,,"Pingtung","2018"
"74DA38F20EF6","屏東縣縣立新園國中",,,,"Pingtung","2018"
"74DA38F20ED2","屏東縣縣立車城國中",,,,"Pingtung","2018"
"74DA38F20ED8","屏東縣縣立滿州國中",,,,"Pingtung","2018"
"74DA38F20EE8","屏東縣縣立瑪家國中",,,,"Pingtung","2018"
"74DA38F20EEC","屏東縣縣立泰武國中",,,,"Pingtung","2018"
"74DA38F20EDA","屏東縣縣立牡丹國中",,,,"Pingtung","2018"
"08BEAC0A04E4","桃園市市立桃園國小","桃園市桃園區民權路67號","24.9922333","121.310538","Taoyuan19","2019"
"74DA38F20C46","屏東縣私立美和高中附設國中",,,,"Pingtung","2018"
"74DA38F20C60","屏東縣縣立枋寮高中附設國中",,,,"Pingtung","2018"
"74DA38F20C58","屏東縣縣立枋寮高中附設國中-正成分校",,,,"Pingtung","2018"
"74DA38F20906","屏東縣縣立來義高中附設國中",,,,"Pingtung","2018"
"74DA38F20D84","澎湖縣縣立中興國小","[880]澎湖縣馬公市光復路186號","23.574","119.574","Penghu","2018"
"74DA38F20D82","澎湖縣縣立中正國小",,,,"Penghu","2018"
"74DA38F20D90","澎湖縣縣立中山國小",,,,"Penghu","2018"
"74DA38F20D92","澎湖縣縣立石泉國小",,,,"Penghu","2018"
"74DA38F20D94","澎湖縣縣立興仁國小",,,,"Penghu","2018"
"74DA38F20C1C","澎湖縣縣立風櫃國小",,,,"Penghu","2018"
"74DA38F20DCA","澎湖縣縣立虎井國小",,,,"Penghu","2018"
"74DA38F20DB6","澎湖縣縣立成功國小",,,,"Penghu","2018"
"74DA38F20D88","澎湖縣縣立隘門國小",,,,"Penghu","2018"
"74DA38F20DC6","澎湖縣縣立中屯國小",,,,"Penghu","2018"
"74DA38F20DC2","澎湖縣縣立講美國小",,,,"Penghu","2018"
"74DA38F20F8A","澎湖縣縣立七美國小",,,,"Penghu","2018"
"74DA38F20F96","澎湖縣縣立文光國小",,,,"Penghu","2018"
"74DA38F20F94","澎湖縣縣立中正國中",,,,"Penghu","2018"
"74DA38F21118","澎湖縣縣立鎮海國中",,,,"Penghu","2018"
"74DA38F21116","澎湖縣縣立白沙國中",,,,"Penghu","2018"
"74DA38F21104","澎湖縣縣立吉貝國中",,,,"Penghu","2018"
"74DA38F21120","澎湖縣縣立望安國中",,,,"Penghu","2018"
"74DA38F20B42","基隆市立中山高中附設國中","[203]基隆市中山區文化路162號","25.154","121.731","Keelung","2018"
"74DA38F21192","澎湖縣縣立文光國中",,,,"Penghu","2018"
"74DA38F20D0E","澎湖縣縣立鳥嶼國中",,,,"Penghu","2018"
"74DA38F20972","基隆市立中正國小",,"25.136","121.75","Keelung","2018"
"74DA38F20996","基隆市立正濱國小",,,,"Keelung","2018"
"74DA38F20974","基隆市立和平國小",,,,"Keelung","2018"
"74DA38F20988","基隆市立八斗國小",,,,"Keelung","2018"
"74DA38F20986","基隆市立東信國小",,,,"Keelung","2018"
"74DA38F2098E","基隆市立中興國小",,,,"Keelung","2018"
"74DA38F2097C","基隆市立深澳國小",,,,"Keelung","2018"
"74DA38F209I2","基隆市立月眉國小",,,,"Keelung","2018"
"74DA38F2097E","基隆市立東光國小",,,,"Keelung","2018"
"74DA38F20984","基隆市立仁愛國小",,,,"Keelung","2018"
"74DA38F20A72","基隆市立信義國小",,,,"Keelung","2018"
"74DA38F210F4","台東縣國立臺東大學附小","[950]臺東縣臺東市博愛路345號","22.792","121.126","Taitung","2018"
"74DA38F210EC","新竹縣縣立玉山國小","[306]新竹縣關西鎮玉山里四鄰25號","24.757","121.208","HsinchuCounty","2018"
"74DA38F20968","基隆市立西定國小",,,,"Keelung","2018"
"74DA38F2098C","基隆市立武崙國小",,,,"Keelung","2018"
"74DA38F20970","基隆市立中和國小",,,,"Keelung","2018"
"74DA38F20978","基隆市立仙洞國小",,,,"Keelung","2018"
"74DA38F20AEA","基隆市立中山國小",,,,"Keelung","2018"
"74DA38F20AEC","基隆市立港西國小",,,,"Keelung","2018"
"74DA38F20ACA","基隆市立五堵國小",,,,"Keelung","2018"
"74DA38F20B38","基隆市立堵南國小",,,,"Keelung","2018"
"74DA38F2090C","基隆市立瑪陵國小",,,,"Keelung","2018"
"74DA38F20AE8","基隆市立復興國小",,,,"Keelung","2018"
"74DA38F20AC6","基隆市立尚仁國小",,,,"Keelung","2018"
"74DA38F20AB8","基隆市立八堵國小",,,,"Keelung","2018"
"74DA38F20ACC","基隆市立長樂國小",,,,"Keelung","2018"
"74DA38F20AD6","基隆市立深美國小",,,,"Keelung","2018"
"74DA38F20B30","基隆市立暖西國小",,,,"Keelung","2018"
"74DA38F20B44","基隆市立銘傳國中",,,,"Keelung","2018"
"74DA38F20B3A","基隆市立信義國中",,,,"Keelung","2018"
"74DA38F20B3C","基隆市立中正國中",,,,"Keelung","2018"
"08BEAC09FF92","臺中市立漢口國中","臺中市西屯區漢口路一段54之1號","24.1616899212","120.657665804","Taichung19","2019"
"74DA38F210FC","台東縣縣立豐源國小","[950]臺東縣臺東市中華路四段392號","22.73","121.108","Taitung","2018"
"74DA38F20B4E","基隆市立南榮國中",,,,"Keelung","2018"
"74DA38F209DA","基隆市立成功國中",,,,"Keelung","2018"
"74DA38F20B4C","基隆市立正濱國中",,,,"Keelung","2018"
"74DA38F20B50","基隆市立百福國中",,,,"Keelung","2018"
"74DA38F20B36","基隆市立碇內國中",,,,"Keelung","2018"
"74DA38F20B32","基隆市立武崙國中",,,,"Keelung","2018"
"74DA38F20B2C","基隆市立安樂高中附設國中",,,,"Keelung","2018"
"74DA38F20B3E","基隆市立暖暖高中附設國中",,,,"Keelung","2018"
"74DA38F209D0","基隆市立安心幼兒園",,,,"Keelung","2018"
"74DA38F2110C","台東縣縣立復興國小",,,,"Taitung","2018"
"74DA38F2112A","台東縣縣立寶桑國小",,,,"Taitung","2018"
"74DA38F210F8","台東縣縣立豐里國小",,,,"Taitung","2018"
"74DA38F20CB6","台東縣縣立豐年國小",,,,"Taitung","2018"
"74DA38F20CB4","台東縣縣立南王國小",,,,"Taitung","2018"
"74DA38F20A50","台東縣縣立知本國小",,,,"Taitung","2018"
"74DA38F20A4E","台東縣縣立建和國小",,,,"Taitung","2018"
"74DA38F20CB8","台東縣縣立豐田國小",,,,"Taitung","2018"
"74DA38F20CBC","台東縣縣立富岡國小",,,,"Taitung","2018"
"74DA38F20CA8","台東縣縣立新園國小",,,,"Taitung","2018"
"74DA38F20CB0","台東縣縣立太平國小","[954]臺東縣卑南鄉泰安村6號","22.79","121.075","Taitung","2018"
"74DA38F20A66","台東縣縣立初鹿國小",,,,"Taitung","2018"
"74DA38F20A5C","台東縣縣立東成國小",,,,"Taitung","2018"
"74DA38F20A2E","新北市鳳鳴國中","N/A","24.967","121.332","NewTaipei18","2018"
"74DA38F20A5E","台東縣縣立香蘭國小",,,,"Taitung","2018"
"74DA38F209C2","台東縣縣立美和國小",,,,"Taitung","2018"
"74DA38F20A30","新北市北大高中","N/A","24.948","121.372","NewTaipei18","2018"
"74DA38F20A5A","屏東縣縣立新南國小","[906]屏東縣高樹鄉新南村興店路5號","22.785","120.559","Pingtung","2018"
"74DA38F209BE","台東縣縣立大武國小",,,,"Taitung","2018"
"74DA38F209BC","台東縣縣立大鳥國小",,,,"Taitung","2018"
"74DA38F20AB0","台東縣縣立綠島國小",,,,"Taitung","2018"
"74DA38F20A7A","台東縣縣立鹿野國小",,,,"Taitung","2018"
"74DA38F20A80","台東縣縣立瑞源國小",,,,"Taitung","2018"
"74DA38F20AB2","台東縣縣立福原國小",,,,"Taitung","2018"
"74DA38F20AB4","台東縣縣立大坡國小",,,,"Taitung","2018"
"74DA38F20D4C","台東縣縣立東河國小",,,,"Taitung","2018"
"74DA38F20D50","台東縣縣立泰源國小",,,,"Taitung","2018"
"74DA38F208BC","台東縣縣立三民國小",,,,"Taitung","2018"
"74DA38F211EE","台東縣縣立寧埔國小",,,,"Taitung","2018"
"74DA38F20FF4","台東縣縣立竹湖國小",,,,"Taitung","2018"
"74DA38F211FC","台東縣縣立三間國小",,,,"Taitung","2018"
"74DA38F211FE","台東縣縣立樟原國小",,,,"Taitung","2018"
"74DA38F207F2","台東縣縣立介達國小",,,,"Taitung","2018"
"74DA38F208EC","台東縣縣立新興國小",,,,"Taitung","2018"
"74DA38F208C6","台東縣縣立安朔國小",,,,"Taitung","2018"
"08BEAC0A0322","臺南市市立果毅國小","臺南市柳營區果毅里61號","23.2580403","120.3719322","Tainan19","2019"
"74DA38F2086C","台東縣縣立臺坂國小",,,,"Taitung","2018"
"74DA38F20860","台東縣縣立蘭嶼國小",,,,"Taitung","2018"
"74DA38F2084C","台東縣縣立桃源國小",,,,"Taitung","2018"
"74DA38F2085E","台東縣縣立鸞山國小",,,,"Taitung","2018"
"74DA38F20872","台東縣縣立紅葉國小",,,,"Taitung","2018"
"74DA38F20856","台東縣縣立崁頂國小",,,,"Taitung","2018"
"74DA38F20880","台東縣縣立霧鹿國小",,,,"Taitung","2018"
"74DA38F20874","台東縣利吉分校",,,,"Taitung","2018"
"74DA38F2087A","台東縣新武分校",,,,"Taitung","2018"
"74DA38F21182","台東縣利稻分校",,,,"Taitung","2018"
"74DA38F2117E","台東縣和平分校",,,,"Taitung","2018"
"74DA38F21176","台東縣博愛分校",,,,"Taitung","2018"
"74DA38F2117C","台東縣愛國埔分校",,,,"Taitung","2018"
"74DA38F21178","台東縣新化分校",,,,"Taitung","2018"
"74DA38F21172","台東縣縣立東海國中",,,,"Taitung","2018"
"74DA38F21168","台東縣縣立鹿野國中",,,,"Taitung","2018"
"08BEAC0A08A2","桃園市市立大園國中","桃園市大園區園科路400號","25.05358941","121.1708348","Taoyuan19","2019"
"74DA38F21162","台東縣縣立賓茂國中",,,,"Taitung","2018"
"74DA38F2113A","台東縣縣立大武國中",,,,"Taitung","2018"
"74DA38F2085A","台東縣縣立都蘭國中",,,,"Taitung","2018"
"74DA38F2092C","台東縣縣立長濱國中",,,,"Taitung","2018"
"74DA38F20936","台東縣縣立海端國中",,,,"Taitung","2018"
"74DA38F2092A","台東縣縣立綠島國中",,,,"Taitung","2018"
"74DA38F20918","台東縣蘭嶼中學",,,,"Taitung","2018"
"74DA38F208AC","苗栗縣縣立新英國小",,,,"Miaoli","2018"
"74DA38F207FE","苗栗縣縣立鶴岡國小",,,,"Miaoli","2018"
"74DA38F208F0","苗栗縣縣立育英國小",,,,"Miaoli","2018"
"74DA38F20BF6","高雄市市立明義國中","高雄市立明義國民中學 高雄市小港區孔宅里明義街2號","22.582","120.368","Kaohsiung18","2018"
"08BEAC0A07B2","臺南市市立隆田國小","臺南市官田區隆田里中山路一段127號","23.1924916","120.3147528","Tainan19","2019"
"74DA38F20C7A","苗栗縣縣立僑文國小","[368]苗栗縣西湖鄉二湖村二鄰22號","24.562","120.748","Miaoli","2018"
"74DA38F20926","苗栗縣縣立通霄國小",,,,"Miaoli","2018"
"74DA38F20928","苗栗縣縣立五福國小",,,,"Miaoli","2018"
"74DA38F2091E","苗栗縣縣立城中國小",,,,"Miaoli","2018"
"74DA38F20912","苗栗縣縣立新埔國小",,,,"Miaoli","2018"
"74DA38F20C92","苗栗縣縣立圳頭國小",,,,"Miaoli","2018"
"74DA38F20C78","苗栗縣縣立頭份國小",,,,"Miaoli","2018"
"08BEAC0A025A","臺中市立黎明國小","臺中市南屯區黎明路二段555號","24.1578406741","120.633674785","Taichung19","2019"
"74DA38F2106A","澎湖縣縣立池東國小","[881]澎湖縣西嶼鄉池東村104號","23.601","119.506","Penghu","2018"
"74DA38F20C8E","苗栗縣縣立頂埔國小",,,,"Miaoli","2018"
"74DA38F208C8","宜蘭縣縣立宜蘭國小","[260]宜蘭縣宜蘭市崇聖街2號","24.753","121.755","Ilan","2018"
"74DA38F20AA8","苗栗縣縣立海寶國小","[356]苗栗縣後龍鎮海寶里五鄰52之2號","24.661","120.821","Miaoli","2018"
"74DA38F20B62","苗栗縣縣立象鼻國小","[365]苗栗縣泰安鄉象鼻村一鄰4號","24.359","120.947","Miaoli","2018"
"74DA38F20A60","台東縣縣立賓朗國小","[954]臺東縣卑南鄉賓朗村474巷2號","22.807","121.093","Taitung","2018"
"74DA38F20A8E","苗栗縣縣立龍昇國小",,,,"Miaoli","2018"
"74DA38F20BF8","新竹縣縣立內灣國小","[312]新竹縣橫山鄉內灣村三鄰110號","24.704","121.183","HsinchuCounty","2018"
"08BEAC0A0328","臺南市市立善糖國小","臺南市善化區溪美里245號","23.15327802","120.2885613","Tainan19","2019"
"74DA38F20924","苗栗縣縣立新港國(中)小",,,,"Miaoli","2018"
"74DA38F20A9E","苗栗縣縣立成功國小",,,,"Miaoli","2018"
"74DA38F20AA2","苗栗縣縣立同光國小",,,,"Miaoli","2018"
"74DA38F20E7C","苗栗縣縣立大湖國小",,,,"Miaoli","2018"
"74DA38F20E74","苗栗縣縣立獅潭國小",,,,"Miaoli","2018"
"74DA38F20E7E","苗栗縣縣立清安國小",,,,"Miaoli","2018"
"74DA38F20B68","苗栗縣縣立汶水國小",,,,"Miaoli","2018"
"74DA38F20BFC","苗栗縣縣立梅園國小",,,,"Miaoli","2018"
"08BEAC0A081C","嘉義縣縣立中山國小","嘉義縣中埔鄉石弄村22號","23.41208802","120.5483229","ChiayiCounty19","2019"
"74DA38F20B6C","苗栗縣縣立文華國小",,,,"Miaoli","2018"
"74DA38F20B70","苗栗縣縣立新南國小",,,,"Miaoli","2018"
"74DA38F20F8C","高雄市市立福山國小","高雄市福山國小 高雄市左營區重愛路99號","22.683","120.317","Kaohsiung18","2018"
"74DA38F20B94","苗栗縣縣立頭屋國中",,,,"Miaoli","2018"
"74DA38F20B92","苗栗縣縣立公館國中",,,,"Miaoli","2018"
"74DA38F20C50","苗栗縣縣立啟新國中",,,,"Miaoli","2018"
"74DA38F20C5A","苗栗縣縣立照南國中",,,,"Miaoli","2018"
"74DA38F20D34","苗栗縣縣立大西國中",,,,"Miaoli","2018"
"74DA38F20D32","苗栗縣縣立後龍國中",,,,"Miaoli","2018"
"74DA38F20C3E","苗栗縣縣立南湖國中",,,,"Miaoli","2018"
"74DA38F20DB0","苗栗縣縣立大同高中附設國中",,,,"Miaoli","2018"
"74DA38F20DAE","苗栗縣西湖國小瑞湖分校",,,,"Miaoli","2018"
"74DA38F21128","連江縣縣立中正國(中)小",,,,"Matsu","2018"
"74DA38F21022","連江縣縣立塘岐國小",,,,"Matsu","2018"
"74DA38F20958","連江縣縣立敬恆國(中)小",,,,"Matsu","2018"
"74DA38F2091A","連江縣縣立東莒國小",,,,"Matsu","2018"
"74DA38F20CFE","屏東縣縣立南州國小","[926]屏東縣南州鄉溪南村人和路191號","22.488","120.507","Pingtung","2018"
"74DA38F20F24","高雄市市立港和國小",,,,"Kaohsiung18","2018"
"74DA38F20A14","高雄市市立大同國小",,,,"Kaohsiung18","2018"
"74DA38F20FF2","高雄市市立文賢國小",,,,"Kaohsiung18","2018"
"74DA38F20B24","高雄市市立新港國小",,,,"Kaohsiung18","2018"
"74DA38F20DFE","高雄市市立梓官國中","高雄市立梓官國民中學 高雄市梓官區梓信里17鄰中學路71號","22.762","120.263","Kaohsiung18","2018"
"74DA38F21004","高雄市市立新興國小",,,,"Kaohsiung18","2018"
"74DA38F21042","高雄市市立路竹國小",,,,"Kaohsiung18","2018"
"74DA38F21012","高雄市市立下坑國小",,,,"Kaohsiung18","2018"
"74DA38F20BD0","高雄市市立龍目國小",,,,"Kaohsiung18","2018"
"74DA38F20C6C","高雄市市立明義國小",,,,"Kaohsiung18","2018"
